year,month,date,site,transect,replicate,size_mm,count,num_ao,area
2015,8,8/24/15,aque,5,C,65,3,0,300
2015,8,8/24/15,aque,5,C,68,2,0,300
2015,8,8/24/15,aque,5,C,70,3,0,300
2015,8,8/24/15,aque,5,C,72,2,0,300
2015,8,8/24/15,aque,5,C,73,1,0,300
2015,8,8/24/15,aque,5,C,75,5,0,300
2015,8,8/24/15,aque,5,C,78,4,0,300
2015,8,8/24/15,aque,5,C,80,5,0,300
2015,8,8/24/15,aque,5,D,72,1,0,300
2015,8,8/24/15,aque,6,A,NA,0,0,300
2015,8,8/24/15,aque,6,B,NA,0,0,300
2015,8,8/24/15,aque,6,C,NA,0,0,300
2015,8,8/24/15,aque,6,D,NA,0,0,300
2015,8,8/24/15,aque,7,A,60,2,0,300
2015,8,8/24/15,aque,7,A,65,2,1,300
2015,8,8/24/15,aque,7,A,70,1,0,300
2015,8,8/24/15,aque,7,A,72,1,1,300
2015,8,8/24/15,aque,7,A,73,1,1,300
2015,8,8/24/15,aque,7,A,74,1,1,300
2015,8,8/24/15,aque,7,A,75,1,0,300
2015,8,8/24/15,aque,7,A,76,1,1,300
2015,8,8/24/15,aque,7,A,80,2,0,300
2015,8,8/24/15,aque,7,A,81,2,0,300
2015,8,8/24/15,aque,7,A,82,2,0,300
2015,8,8/24/15,aque,7,A,83,1,0,300
2015,8,8/24/15,aque,7,A,84,1,0,300
2015,8,8/24/15,aque,7,A,92,1,0,300
2015,8,8/24/15,aque,7,B,71,1,0,300
2015,8,8/24/15,aque,7,B,80,1,0,300
2015,8,8/24/15,aque,7,C,58,1,0,300
2015,8,8/24/15,aque,7,C,60,1,0,300
2015,8,8/24/15,aque,7,C,69,2,0,300
2015,8,8/24/15,aque,7,D,NA,0,0,300
2015,8,8/25/15,ivee,1,A,50,1,0,300
2015,8,8/25/15,ivee,1,A,65,1,0,300
2015,8,8/25/15,ivee,1,A,75,2,0,300
2015,8,8/25/15,ivee,1,A,86,2,0,300
2015,8,8/25/15,ivee,1,B,65,1,0,300
2015,8,8/25/15,ivee,1,B,70,1,0,300
2015,8,8/25/15,ivee,1,C,60,1,0,300
2015,8,8/25/15,ivee,1,C,73,1,0,300
2015,8,8/25/15,ivee,1,C,75,2,0,300
2015,8,8/25/15,ivee,1,C,85,2,0,300
2015,8,8/25/15,ivee,1,C,90,4,0,300
2015,8,8/25/15,ivee,1,C,95,1,0,300
2015,8,8/25/15,ivee,1,C,105,1,0,300
2015,8,8/25/15,ivee,1,D,75,1,0,300
2015,8,8/25/15,ivee,1,D,82,1,0,300
2015,8,8/25/15,ivee,1,D,85,1,0,300
2015,8,8/25/15,ivee,1,D,90,1,0,300
2015,8,8/25/15,ivee,1,D,95,1,0,300
2015,8,8/25/15,ivee,2,A,50,1,0,300
2015,8,8/25/15,ivee,2,A,52,1,0,300
2015,8,8/25/15,ivee,2,A,80,1,0,300
2015,8,8/25/15,ivee,2,A,83,1,0,300
2015,8,8/25/15,ivee,2,A,86,2,0,300
2015,8,8/25/15,ivee,2,A,108,1,0,300
2015,8,8/25/15,ivee,2,B,82,1,0,300
2015,8,8/25/15,ivee,2,B,86,1,0,300
2015,8,8/25/15,ivee,2,B,90,1,0,300
2015,8,8/25/15,ivee,2,C,65,1,0,300
2015,8,8/25/15,ivee,2,C,78,1,0,300
2015,8,8/25/15,ivee,2,C,83,2,0,300
2015,8,8/25/15,ivee,2,C,84,1,0,300
2015,8,8/25/15,ivee,2,C,90,1,0,300
2015,8,8/25/15,ivee,2,D,64,1,0,300
2015,8,8/25/15,ivee,2,D,65,1,0,300
2015,8,8/25/15,ivee,2,D,68,1,0,300
2015,8,8/25/15,ivee,2,D,70,1,0,300
2015,8,8/25/15,ivee,2,D,71,1,0,300
2015,8,8/25/15,ivee,2,D,78,1,0,300
2015,8,8/25/15,ivee,3,A,48,1,0,300
2015,8,8/25/15,ivee,3,A,67,1,0,300
2015,8,8/25/15,ivee,3,A,69,1,0,300
2015,8,8/25/15,ivee,3,A,78,2,0,300
2015,8,8/25/15,ivee,3,A,80,2,0,300
2015,8,8/25/15,ivee,3,A,83,1,0,300
2015,8,8/25/15,ivee,3,A,86,3,0,300
2015,8,8/25/15,ivee,3,A,88,1,0,300
2015,8,8/25/15,ivee,3,A,89,1,0,300
2015,8,8/25/15,ivee,3,A,90,1,0,300
2015,8,8/25/15,ivee,3,A,95,1,0,300
2015,8,8/25/15,ivee,3,A,97,2,0,300
2015,8,8/25/15,ivee,3,A,98,1,0,300
2015,8,8/25/15,ivee,3,A,99,2,0,300
2015,8,8/25/15,ivee,3,A,102,1,0,300
2015,8,8/25/15,ivee,3,B,45,3,0,300
2015,8,8/25/15,ivee,3,B,67,2,0,300
2015,8,8/25/15,ivee,3,B,68,1,0,300
2015,8,8/25/15,ivee,3,B,71,1,0,300
2015,8,8/25/15,ivee,3,B,76,1,0,300
2015,8,8/25/15,ivee,3,B,78,1,0,300
2015,8,8/25/15,ivee,3,B,79,1,0,300
2015,8,8/25/15,ivee,3,B,80,1,0,300
2015,8,8/25/15,ivee,3,B,81,1,0,300
2015,8,8/25/15,ivee,3,B,83,2,0,300
2015,8,8/25/15,ivee,3,B,84,1,0,300
2015,8,8/25/15,ivee,3,B,90,1,0,300
2015,8,8/25/15,ivee,3,B,95,1,0,300
2015,8,8/25/15,ivee,3,B,97,1,0,300
2015,8,8/25/15,ivee,3,B,98,1,0,300
2015,8,8/25/15,ivee,3,C,45,4,0,300
2015,8,8/25/15,ivee,3,C,46,2,0,300
2015,8,8/25/15,ivee,3,C,47,1,0,300
2015,8,8/25/15,ivee,3,C,50,2,0,300
2015,8,8/25/15,ivee,3,C,55,2,0,300
2015,8,8/25/15,ivee,3,C,56,1,0,300
2015,8,8/25/15,ivee,3,C,65,1,0,300
2015,8,8/25/15,ivee,3,C,66,1,0,300
2015,8,8/25/15,ivee,3,C,68,1,0,300
2015,8,8/25/15,ivee,3,C,78,3,0,300
2015,8,8/25/15,ivee,3,C,81,1,0,300
2015,8,8/25/15,ivee,3,C,82,1,0,300
2015,8,8/25/15,ivee,3,C,84,1,0,300
2015,8,8/25/15,ivee,3,C,85,2,0,300
2015,8,8/25/15,ivee,3,C,87,1,0,300
2015,8,8/25/15,ivee,3,C,88,1,0,300
2015,8,8/25/15,ivee,3,C,90,1,0,300
2015,8,8/25/15,ivee,3,C,93,1,0,300
2015,8,8/25/15,ivee,3,D,40,1,0,300
2015,8,8/25/15,ivee,3,D,50,1,0,300
2015,8,8/25/15,ivee,3,D,65,1,0,300
2015,8,8/25/15,ivee,3,D,67,1,0,300
2015,8,8/25/15,ivee,3,D,75,1,0,300
2015,8,8/25/15,ivee,3,D,76,2,0,300
2015,8,8/25/15,ivee,3,D,81,1,0,300
2015,8,8/25/15,ivee,3,D,85,1,0,300
2015,8,8/25/15,ivee,3,D,87,1,0,300
2015,8,8/25/15,ivee,3,D,90,1,0,300
2015,8,8/25/15,ivee,3,D,92,1,0,300
2015,8,8/25/15,ivee,3,D,118,1,0,300
2015,8,8/25/15,ivee,3,D,120,1,0,300
2015,8,8/25/15,ivee,4,A,75,1,0,300
2015,8,8/25/15,ivee,4,A,80,2,0,300
2015,8,8/25/15,ivee,4,A,85,1,0,300
2015,8,8/25/15,ivee,4,A,95,1,0,300
2015,8,8/25/15,ivee,4,B,55,5,0,300
2015,8,8/25/15,ivee,4,B,60,1,0,300
2015,8,8/25/15,ivee,4,B,65,3,0,300
2015,8,8/25/15,ivee,4,B,70,1,0,300
2015,8,8/25/15,ivee,4,B,75,2,0,300
2015,8,8/25/15,ivee,4,B,80,1,0,300
2015,8,8/25/15,ivee,4,B,85,2,0,300
2015,8,8/25/15,ivee,4,B,95,1,0,300
2015,8,8/25/15,ivee,4,C,45,1,0,300
2015,8,8/25/15,ivee,4,C,50,4,0,300
2015,8,8/25/15,ivee,4,C,55,2,0,300
2015,8,8/25/15,ivee,4,C,60,4,0,300
2015,8,8/25/15,ivee,4,C,65,4,0,300
2015,8,8/25/15,ivee,4,C,70,5,0,300
2015,8,8/25/15,ivee,4,C,75,7,0,300
2015,8,8/25/15,ivee,4,C,80,4,0,300
2015,8,8/25/15,ivee,4,C,83,1,0,300
2015,8,8/25/15,ivee,4,C,85,3,0,300
2015,8,8/25/15,ivee,4,C,90,3,0,300
2015,8,8/25/15,ivee,4,C,105,1,0,300
2015,8,8/25/15,ivee,4,D,54,2,0,300
2015,8,8/25/15,ivee,4,D,60,1,0,300
2015,8,8/25/15,ivee,4,D,65,2,0,300
2015,8,8/25/15,ivee,4,D,70,1,0,300
2015,8,8/25/15,ivee,4,D,75,2,0,300
2015,8,8/25/15,ivee,4,D,90,1,0,300
2015,8,8/25/15,ivee,5,A,40,3,0,300
2015,8,8/25/15,ivee,5,A,49,1,0,300
2015,8,8/25/15,ivee,5,A,50,1,0,300
2015,8,8/25/15,ivee,5,A,60,2,0,300
2015,8,8/25/15,ivee,5,A,70,2,0,300
2015,8,8/25/15,ivee,5,A,80,1,0,300
2015,8,8/25/15,ivee,5,B,40,4,0,300
2015,8,8/25/15,ivee,5,B,50,2,0,300
2015,8,8/25/15,ivee,5,B,60,2,0,300
2015,8,8/25/15,ivee,5,B,82,1,0,300
2015,8,8/25/15,ivee,5,B,83,1,0,300
2015,8,8/25/15,ivee,5,B,95,1,0,300
2015,8,8/25/15,ivee,5,C,40,1,0,300
2015,8,8/25/15,ivee,5,C,50,2,0,300
2015,8,8/25/15,ivee,5,C,55,1,0,300
2015,8,8/25/15,ivee,5,C,60,2,0,300
2015,8,8/25/15,ivee,5,C,62,1,0,300
2015,8,8/25/15,ivee,5,C,65,1,0,300
2015,8,8/25/15,ivee,5,C,70,2,0,300
2015,8,8/25/15,ivee,5,C,72,1,0,300
2015,8,8/25/15,ivee,5,C,80,1,0,300
2015,8,8/25/15,ivee,5,C,85,2,0,300
2015,8,8/25/15,ivee,5,C,90,1,0,300
2015,8,8/25/15,ivee,5,C,100,1,0,300
2015,8,8/25/15,ivee,5,D,45,1,0,300
2015,8,8/25/15,ivee,5,D,50,2,0,300
2015,8,8/25/15,ivee,5,D,55,1,0,300
2015,8,8/25/15,ivee,5,D,60,1,0,300
2015,8,8/25/15,ivee,5,D,70,2,0,300
2015,8,8/25/15,ivee,5,D,73,1,0,300
2015,8,8/25/15,ivee,5,D,84,1,0,300
2015,8,8/25/15,ivee,5,D,88,1,0,300
2015,8,8/25/15,ivee,5,D,90,2,0,300
2015,8,8/25/15,ivee,6,A,40,1,0,300
2015,8,8/25/15,ivee,6,A,45,1,0,300
2015,8,8/25/15,ivee,6,A,60,1,0,300
2015,8,8/25/15,ivee,6,A,62,1,0,300
2015,8,8/25/15,ivee,6,A,65,1,0,300
2015,8,8/25/15,ivee,6,A,68,1,0,300
2015,8,8/25/15,ivee,6,A,72,1,0,300
2015,8,8/25/15,ivee,6,A,78,1,0,300
2015,8,8/25/15,ivee,6,A,80,1,0,300
2015,8,8/25/15,ivee,6,A,85,1,1,300
2015,8,8/25/15,ivee,6,A,92,1,0,300
2015,8,8/25/15,ivee,6,A,95,1,0,300
2015,8,8/25/15,ivee,6,B,40,6,0,300
2015,8,8/25/15,ivee,6,B,50,3,0,300
2015,8,8/25/15,ivee,6,B,60,4,0,300
2015,8,8/25/15,ivee,6,B,65,1,0,300
2015,8,8/25/15,ivee,6,B,69,1,0,300
2015,8,8/25/15,ivee,6,B,72,2,0,300
2015,8,8/25/15,ivee,6,B,82,1,0,300
2015,8,8/25/15,ivee,6,B,88,1,0,300
2015,8,8/25/15,ivee,6,B,90,1,0,300
2015,8,8/25/15,ivee,6,B,92,1,0,300
2015,8,8/25/15,ivee,6,C,45,3,0,300
2015,8,8/25/15,ivee,6,C,60,1,0,300
2015,8,8/25/15,ivee,6,C,65,1,0,300
2015,8,8/25/15,ivee,6,C,75,3,0,300
2015,8,8/25/15,ivee,6,C,80,1,0,300
2015,8,8/25/15,ivee,6,C,81,1,0,300
2015,8,8/25/15,ivee,6,C,82,1,0,300
2015,8,8/25/15,ivee,6,C,92,1,0,300
2015,8,8/25/15,ivee,6,D,40,7,0,300
2015,8,8/25/15,ivee,6,D,45,3,0,300
2015,8,8/25/15,ivee,6,D,55,2,0,300
2015,8,8/25/15,ivee,6,D,60,1,0,300
2015,8,8/25/15,ivee,6,D,70,1,0,300
2015,8,8/25/15,ivee,6,D,122,1,0,300
2015,8,8/25/15,ivee,7,A,40,1,0,300
2015,8,8/25/15,ivee,7,A,52,1,0,300
2015,8,8/25/15,ivee,7,A,62,1,0,300
2015,8,8/25/15,ivee,7,A,65,3,0,300
2015,8,8/25/15,ivee,7,A,68,2,0,300
2015,8,8/25/15,ivee,7,A,72,1,0,300
2015,8,8/25/15,ivee,7,A,73,1,0,300
2015,8,8/25/15,ivee,7,A,74,1,0,300
2015,8,8/25/15,ivee,7,A,75,2,0,300
2015,8,8/25/15,ivee,7,A,80,1,0,300
2015,8,8/25/15,ivee,7,A,85,1,0,300
2015,8,8/25/15,ivee,7,B,58,1,0,300
2015,8,8/25/15,ivee,7,B,66,1,0,300
2015,8,8/25/15,ivee,7,B,75,1,0,300
2015,8,8/25/15,ivee,7,B,78,1,0,300
2015,8,8/25/15,ivee,7,C,62,1,0,300
2015,8,8/25/15,ivee,7,C,88,1,0,300
2015,8,8/25/15,ivee,7,C,90,1,0,300
2015,8,8/25/15,ivee,7,C,96,1,0,300
2015,8,8/25/15,ivee,7,D,42,1,0,300
2015,8,8/25/15,ivee,7,D,45,1,0,300
2015,8,8/25/15,ivee,7,D,50,1,0,300
2015,8,8/25/15,ivee,7,D,52,1,0,300
2015,8,8/25/15,ivee,7,D,55,3,0,300
2015,8,8/25/15,ivee,7,D,58,1,0,300
2015,8,8/25/15,ivee,7,D,59,1,0,300
2015,8,8/25/15,ivee,7,D,60,2,0,300
2015,8,8/25/15,ivee,7,D,62,1,0,300
2015,8,8/25/15,ivee,7,D,75,1,0,300
2015,8,8/25/15,ivee,7,D,84,1,0,300
2015,8,8/25/15,ivee,7,D,96,1,0,300
2015,8,8/25/15,ivee,8,A,NA,0,0,300
2015,8,8/25/15,ivee,8,B,65,1,0,300
2015,8,8/25/15,ivee,8,B,80,1,0,300
2015,8,8/25/15,ivee,8,B,82,1,0,300
2015,8,8/25/15,ivee,8,B,100,1,0,300
2015,8,8/25/15,ivee,8,C,40,2,0,300
2015,8,8/25/15,ivee,8,C,50,1,0,300
2015,8,8/25/15,ivee,8,C,55,1,0,300
2015,8,8/25/15,ivee,8,C,73,1,0,300
2015,8,8/25/15,ivee,8,C,90,1,0,300
2015,8,8/25/15,ivee,8,D,45,3,0,300
2015,8,8/25/15,ivee,8,D,60,2,0,300
2015,8,8/25/15,ivee,8,D,85,1,0,300
2015,8,8/25/15,ivee,8,D,90,1,0,300
2015,8,8/26/15,napl,1,A,NA,0,0,300
2015,8,8/26/15,napl,1,B,60,1,0,300
2015,8,8/26/15,napl,1,B,85,3,0,300
2015,8,8/26/15,napl,1,B,90,1,0,300
2015,8,8/26/15,napl,1,C,60,2,0,300
2015,8,8/26/15,napl,1,C,65,1,0,300
2015,8,8/26/15,napl,1,D,65,1,0,300
2015,8,8/26/15,napl,1,D,70,1,0,300
2015,8,8/26/15,napl,1,D,72,1,0,300
2015,8,8/26/15,napl,1,D,75,2,0,300
2015,8,8/26/15,napl,1,D,80,1,0,300
2015,8,8/26/15,napl,1,D,85,1,0,300
2015,8,8/26/15,napl,1,D,90,1,0,300
2015,8,8/26/15,napl,1,D,100,1,0,300
2015,8,8/26/15,napl,2,A,NA,0,0,300
2015,8,8/26/15,napl,2,B,55,1,0,300
2015,8,8/26/15,napl,2,B,56,1,0,300
2015,8,8/26/15,napl,2,B,60,4,0,300
2015,8,8/26/15,napl,2,B,65,1,0,300
2015,8,8/26/15,napl,2,B,68,2,0,300
2015,8,8/26/15,napl,2,B,72,2,0,300
2015,8,8/26/15,napl,2,B,74,1,0,300
2015,8,8/26/15,napl,2,B,75,3,0,300
2015,8,8/26/15,napl,2,B,76,1,0,300
2015,8,8/26/15,napl,2,B,78,3,0,300
2015,8,8/26/15,napl,2,B,80,7,0,300
2015,8,8/26/15,napl,2,B,82,1,0,300
2015,8,8/26/15,napl,2,B,83,2,0,300
2015,8,8/26/15,napl,2,B,86,2,0,300
2015,8,8/26/15,napl,2,B,88,1,0,300
2015,8,8/26/15,napl,2,B,90,3,0,300
2015,8,8/26/15,napl,2,B,98,1,0,300
2015,8,8/26/15,napl,2,C,57,1,0,300
2015,8,8/26/15,napl,2,C,62,1,0,300
2015,8,8/26/15,napl,2,C,73,1,0,300
2015,8,8/26/15,napl,2,C,74,1,0,300
2015,8,8/26/15,napl,2,C,76,1,0,300
2015,8,8/26/15,napl,2,C,80,1,0,300
2015,8,8/26/15,napl,2,C,84,1,0,300
2015,8,8/26/15,napl,2,C,86,1,0,300
2015,8,8/26/15,napl,2,C,95,1,0,300
2015,8,8/26/15,napl,2,C,109,1,0,300
2015,8,8/26/15,napl,2,C,110,1,0,300
2015,8,8/26/15,napl,2,D,75,1,0,300
2015,8,8/26/15,napl,2,D,85,1,0,300
2015,8,8/26/15,napl,2,D,88,1,0,300
2015,8,8/26/15,napl,2,D,95,1,0,300
2015,8,8/26/15,napl,2,D,100,1,0,300
2015,8,8/26/15,napl,3,A,65,2,0,300
2015,8,8/26/15,napl,3,A,79,2,0,300
2015,8,8/26/15,napl,3,A,82,1,0,300
2015,8,8/26/15,napl,3,A,83,1,0,300
2015,8,8/26/15,napl,3,A,89,1,0,300
2015,8,8/26/15,napl,3,A,90,1,0,300
2015,8,8/26/15,napl,3,B,70,1,0,300
2015,8,8/26/15,napl,3,B,78,1,0,300
2015,8,8/26/15,napl,3,B,83,1,0,300
2015,8,8/26/15,napl,3,B,84,1,0,300
2015,8,8/26/15,napl,3,B,85,1,0,300
2015,8,8/26/15,napl,3,C,58,1,0,300
2015,8,8/26/15,napl,3,C,62,1,0,300
2015,8,8/26/15,napl,3,C,81,1,0,300
2015,8,8/26/15,napl,3,C,93,1,0,300
2015,8,8/26/15,napl,3,C,94,1,0,300
2015,8,8/26/15,napl,3,C,95,1,0,300
2015,8,8/26/15,napl,3,C,100,1,0,300
2015,8,8/26/15,napl,3,C,108,1,0,300
2015,8,8/26/15,napl,3,C,110,1,0,300
2015,8,8/26/15,napl,3,C,112,1,0,300
2015,8,8/26/15,napl,3,D,48,1,0,300
2015,8,8/26/15,napl,3,D,78,2,0,300
2015,8,8/26/15,napl,3,D,81,1,0,300
2015,8,8/26/15,napl,3,D,82,1,0,300
2015,8,8/26/15,napl,3,D,83,1,0,300
2015,8,8/26/15,napl,3,D,84,2,0,300
2015,8,8/26/15,napl,3,D,88,1,0,300
2015,8,8/26/15,napl,3,D,89,1,0,300
2015,8,8/26/15,napl,4,A,67,1,0,300
2015,8,8/26/15,napl,4,A,78,1,0,300
2015,8,8/26/15,napl,4,A,82,1,0,300
2015,8,8/26/15,napl,4,A,84,1,0,300
2015,8,8/26/15,napl,4,B,85,1,0,300
2015,8,8/26/15,napl,4,C,NA,0,0,300
2015,8,8/26/15,napl,4,D,70,1,0,300
2015,8,8/26/15,napl,4,D,84,1,0,300
2015,8,8/26/15,napl,5,A,75,1,0,300
2015,8,8/26/15,napl,5,A,85,1,0,300
2015,8,8/26/15,napl,5,B,60,1,1,300
2015,8,8/26/15,napl,5,B,70,4,1,300
2015,8,8/26/15,napl,5,B,75,4,0,300
2015,8,8/26/15,napl,5,B,80,2,0,300
2015,8,8/26/15,napl,5,B,88,1,0,300
2015,8,8/26/15,napl,5,B,90,1,0,300
2015,8,8/26/15,napl,5,B,95,2,0,300
2015,8,8/26/15,napl,5,C,60,3,0,300
2015,8,8/26/15,napl,5,C,65,3,0,300
2015,8,8/26/15,napl,5,C,70,1,0,300
2015,8,8/26/15,napl,5,C,75,3,0,300
2015,8,8/26/15,napl,5,C,78,1,0,300
2015,8,8/26/15,napl,5,C,80,2,0,300
2015,8,8/26/15,napl,5,C,85,9,0,300
2015,8,8/26/15,napl,5,C,90,4,0,300
2015,8,8/26/15,napl,5,D,55,1,0,300
2015,8,8/26/15,napl,5,D,65,2,0,300
2015,8,8/26/15,napl,5,D,70,3,0,300
2015,8,8/26/15,napl,5,D,74,1,0,300
2015,8,8/26/15,napl,5,D,75,4,0,300
2015,8,8/26/15,napl,5,D,80,4,0,300
2015,8,8/26/15,napl,5,D,83,1,0,300
2015,8,8/26/15,napl,5,D,85,2,0,300
2015,8,8/26/15,napl,5,D,90,2,0,300
2015,8,8/26/15,napl,5,D,95,1,0,300
2015,8,8/26/15,napl,6,A,79,1,0,300
2015,8,8/26/15,napl,6,B,76,1,0,300
2015,8,8/26/15,napl,6,B,85,1,0,300
2015,8,8/26/15,napl,6,C,50,1,0,300
2015,8,8/26/15,napl,6,C,60,1,0,300
2015,8,8/26/15,napl,6,C,67,1,0,300
2015,8,8/26/15,napl,6,C,110,1,0,300
2015,8,8/26/15,napl,6,D,40,1,0,300
2015,8,8/26/15,napl,6,D,50,1,0,300
2015,8,8/26/15,napl,6,D,70,1,0,300
2015,8,8/26/15,napl,7,A,51,1,1,300
2015,8,8/26/15,napl,7,A,60,1,0,300
2015,8,8/26/15,napl,7,A,70,2,0,300
2015,8,8/26/15,napl,7,A,72,1,0,300
2015,8,8/26/15,napl,7,A,75,2,0,300
2015,8,8/26/15,napl,7,A,77,1,0,300
2015,8,8/26/15,napl,7,A,80,3,0,300
2015,8,8/26/15,napl,7,A,82,1,0,300
2015,8,8/26/15,napl,7,A,84,1,0,300
2015,8,8/26/15,napl,7,A,86,1,0,300
2015,8,8/26/15,napl,7,B,80,1,0,300
2015,8,8/26/15,napl,7,B,85,1,0,300
2015,8,8/26/15,napl,7,B,88,1,0,300
2015,8,8/26/15,napl,7,B,94,1,0,300
2015,8,8/26/15,napl,7,C,77,1,0,300
2015,8,8/26/15,napl,7,C,80,2,0,300
2015,8,8/26/15,napl,7,C,85,1,0,300
2015,8,8/26/15,napl,7,C,86,1,0,300
2015,8,8/26/15,napl,7,C,88,1,0,300
2015,8,8/26/15,napl,7,D,72,1,0,300
2015,8,8/26/15,napl,7,D,75,1,0,300
2015,8,8/26/15,napl,7,D,78,1,0,300
2015,8,8/26/15,napl,7,D,80,3,0,300
2015,8,8/26/15,napl,7,D,84,1,0,300
2015,8,8/26/15,napl,7,D,86,1,0,300
2015,8,8/26/15,napl,7,D,88,1,0,300
2015,8,8/26/15,napl,8,A,50,1,0,300
2015,8,8/26/15,napl,8,A,60,1,0,300
2015,8,8/26/15,napl,8,A,78,1,0,300
2015,8,8/26/15,napl,8,A,80,1,1,300
2015,8,8/26/15,napl,8,B,70,1,0,300
2015,8,8/26/15,napl,8,B,76,1,0,300
2015,8,8/26/15,napl,8,B,81,1,0,300
2015,8,8/26/15,napl,8,B,90,1,0,300
2015,8,8/26/15,napl,8,C,50,1,0,300
2015,8,8/26/15,napl,8,C,75,1,0,300
2015,8,8/26/15,napl,8,C,78,1,0,300
2015,8,8/26/15,napl,8,C,80,3,0,300
2015,8,8/26/15,napl,8,C,82,1,0,300
2015,8,8/26/15,napl,8,C,88,1,0,300
2015,8,8/26/15,napl,8,C,90,1,1,300
2015,8,8/26/15,napl,8,C,100,1,0,300
2015,8,8/26/15,napl,8,C,110,1,0,300
2015,8,8/26/15,napl,8,D,55,1,0,300
2015,8,8/26/15,napl,8,D,59,1,0,300
2015,8,8/26/15,napl,8,D,60,4,1,300
2015,8,8/26/15,napl,8,D,62,1,0,300
2015,8,8/26/15,napl,8,D,74,1,0,300
2015,8,8/26/15,napl,8,D,79,1,0,300
2015,8,8/26/15,napl,8,D,80,2,1,300
2015,8,8/26/15,napl,8,D,100,2,1,300
2015,8,8/26/15,napl,8,D,110,1,1,300
2015,8,8/26/15,napl,9,A,59,1,0,300
2015,8,8/26/15,napl,9,A,75,1,0,300
2015,8,8/26/15,napl,9,A,78,1,0,300
2015,8,8/26/15,napl,9,A,80,1,0,300
2015,8,8/26/15,napl,9,A,85,1,0,300
2015,8,8/26/15,napl,9,A,86,2,0,300
2015,8,8/26/15,napl,9,A,88,1,0,300
2015,8,8/26/15,napl,9,A,95,1,0,300
2015,8,8/26/15,napl,9,B,55,1,1,300
2015,8,8/26/15,napl,9,B,80,1,0,300
2015,8,8/26/15,napl,9,C,61,1,0,300
2015,8,8/26/15,napl,9,C,82,1,0,300
2015,8,8/26/15,napl,9,C,88,1,0,300
2015,8,8/26/15,napl,9,D,60,1,0,300
2015,8,8/26/15,napl,9,D,62,1,0,300
2015,8,8/26/15,napl,9,D,75,1,0,300
2015,8,8/26/15,napl,9,D,78,1,0,300
2015,8,8/26/15,napl,9,D,85,2,0,300
2015,8,8/26/15,napl,9,D,90,1,0,300
2015,8,8/27/15,mohk,1,A,45,5,0,300
2015,8,8/27/15,mohk,1,A,50,4,0,300
2015,8,8/27/15,mohk,1,A,55,1,0,300
2015,8,8/27/15,mohk,1,A,70,1,0,300
2015,8,8/27/15,mohk,1,A,75,1,0,300
2015,8,8/27/15,mohk,1,A,77,1,0,300
2015,8,8/27/15,mohk,1,A,80,1,0,300
2015,8,8/27/15,mohk,1,B,62,1,0,300
2015,8,8/27/15,mohk,1,B,69,1,0,300
2015,8,8/27/15,mohk,1,B,74,1,0,300
2015,8,8/27/15,mohk,1,B,75,2,0,300
2015,8,8/27/15,mohk,1,B,76,1,0,300
2015,8,8/27/15,mohk,1,B,80,1,0,300
2015,8,8/27/15,mohk,1,B,82,1,0,300
2015,8,8/27/15,mohk,1,B,85,2,0,300
2015,8,8/27/15,mohk,1,B,86,1,0,300
2015,8,8/27/15,mohk,1,C,35,2,0,300
2015,8,8/27/15,mohk,1,C,40,3,0,300
2015,8,8/27/15,mohk,1,C,42,1,0,300
2015,8,8/27/15,mohk,1,C,45,7,0,300
2015,8,8/27/15,mohk,1,C,50,7,0,300
2015,8,8/27/15,mohk,1,C,55,3,0,300
2015,8,8/27/15,mohk,1,C,60,6,0,300
2015,8,8/27/15,mohk,1,C,65,2,0,300
2015,8,8/27/15,mohk,1,C,70,4,0,300
2015,8,8/27/15,mohk,1,C,75,1,0,300
2015,8,8/27/15,mohk,1,C,80,12,1,300
2015,8,8/27/15,mohk,1,C,85,4,1,300
2015,8,8/27/15,mohk,1,C,90,4,0,300
2015,8,8/27/15,mohk,1,C,95,3,0,300
2015,8,8/27/15,mohk,1,C,100,1,0,300
2015,8,8/27/15,mohk,1,D,30,2,0,300
2015,8,8/27/15,mohk,1,D,35,1,0,300
2015,8,8/27/15,mohk,1,D,40,7,0,300
2015,8,8/27/15,mohk,1,D,45,14,0,300
2015,8,8/27/15,mohk,1,D,50,2,0,300
2015,8,8/27/15,mohk,1,D,65,4,0,300
2015,8,8/27/15,mohk,1,D,70,3,0,300
2015,8,8/27/15,mohk,1,D,73,2,0,300
2015,8,8/27/15,mohk,1,D,75,1,0,300
2015,8,8/27/15,mohk,1,D,80,2,0,300
2015,8,8/27/15,mohk,1,D,81,1,0,300
2015,8,8/27/15,mohk,1,D,92,1,0,300
2015,8,8/27/15,mohk,2,A,45,6,0,300
2015,8,8/27/15,mohk,2,A,60,1,1,300
2015,8,8/27/15,mohk,2,A,65,1,0,300
2015,8,8/27/15,mohk,2,A,70,1,0,300
2015,8,8/27/15,mohk,2,A,72,2,1,300
2015,8,8/27/15,mohk,2,A,75,2,0,300
2015,8,8/27/15,mohk,2,A,78,1,0,300
2015,8,8/27/15,mohk,2,A,80,3,1,300
2015,8,8/27/15,mohk,2,A,82,1,0,300
2015,8,8/27/15,mohk,2,A,84,1,0,300
2015,8,8/27/15,mohk,2,A,85,2,0,300
2015,8,8/27/15,mohk,2,A,90,1,0,300
2015,8,8/27/15,mohk,2,B,45,7,0,300
